code,occupation_primary,industry,state,state_name,rate,rate_type,effective_date,rating_authority,is_top_50_code,state_is_indep_bureau,state_is_monopolistic
2714,Wood Turning,manufacturing,UT,Utah,0.9,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2721,Wood Furniture Manufacturing,manufacturing,UT,Utah,4.1,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2731,Wood Musical Instrument Mfg.,manufacturing,UT,Utah,0.81,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2735,Broom or Brush Manufacturing,manufacturing,UT,Utah,0.9,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2759,Set-Up Paper Box Mfg.,manufacturing,UT,Utah,1.11,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2790,Paper Goods Manufacturing,manufacturing,UT,Utah,0.38,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2797,Felt or Paper Roofing Mfg.,manufacturing,UT,Utah,1.04,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2799,Wallboard Manufacturing,manufacturing,UT,Utah,1.22,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2802,Clay Tile Manufacturing,manufacturing,UT,Utah,0.97,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2835,Wood Furniture Manufacturing,manufacturing,UT,Utah,0.55,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2836,Upholstered Wood Furniture Mfg.,manufacturing,UT,Utah,0.55,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2841,Last Manufacturing,manufacturing,UT,Utah,0.72,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2881,"Last Block Mfg., N.O.C.",manufacturing,UT,Utah,0.57,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2883,"Shoe Last Mfg., N.O.C.",manufacturing,UT,Utah,0.72,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2915,Die Casting Foundry,manufacturing,UT,Utah,0.48,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2916,Other Metal Foundries,manufacturing,UT,Utah,0.51,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2923,Condensed Milk Manufacturing,manufacturing,UT,Utah,0.38,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
2960,Cheese Manufacturing,manufacturing,UT,Utah,0.84,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3004,Forging - Drop or Machine,manufacturing,UT,Utah,0.21,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3018,Metal Stamping,manufacturing,UT,Utah,0.43,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3022,Metal Goods Mfg. - N.O.C.,manufacturing,UT,Utah,0.76,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3027,Die Casting Mfg.,manufacturing,UT,Utah,0.37,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3028,Metal Heat Treating,manufacturing,UT,Utah,0.5,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3030,Metal Plating or Polishing,manufacturing,UT,Utah,0.79,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3040,Metal Drum or Barrel Mfg.,manufacturing,UT,Utah,0.86,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3041,Metal Pipe or Tube Mfg.,manufacturing,UT,Utah,0.63,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3042,Metal Wire Drawing,manufacturing,UT,Utah,0.57,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3064,Machine Parts Mfg. - N.O.C.,manufacturing,UT,Utah,0.59,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3076,Pump Mfg.,manufacturing,UT,Utah,0.86,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3081,Automobile Mfg.,manufacturing,UT,Utah,0.87,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3081 D,Automobile Mfg.,manufacturing,UT,Utah,1.5,loss_cost,2024-01-01,National Council on Compensation,False,False,False
3082,"Truck, Trailer or Bus Mfg.",manufacturing,UT,Utah,0.7,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3082 D,"Truck, Trailer or Bus Mfg.",manufacturing,UT,Utah,1.18,loss_cost,2024-01-01,National Council on Compensation,False,False,False
3085,Aircraft Mfg.,manufacturing,UT,Utah,0.9,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3085 D,Aircraft Mfg.,manufacturing,UT,Utah,1.72,loss_cost,2024-01-01,National Council on Compensation,False,False,False
3110,Iron or Steel Rolling Mill,manufacturing,UT,Utah,0.73,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3111,Rolling Mill NOC,manufacturing,UT,Utah,0.36,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3113,Iron Foundry,manufacturing,UT,Utah,0.31,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3114,Steel Foundry,manufacturing,UT,Utah,0.48,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3118,Aluminum Foundry,manufacturing,UT,Utah,0.36,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3119,"Brass, Bronze, Copper Foundry",manufacturing,UT,Utah,0.18,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3122,Drop or Machine Forging,manufacturing,UT,Utah,0.38,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3126,Forging NOC,manufacturing,UT,Utah,0.26,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3131,Aluminum Die Casting,manufacturing,UT,Utah,0.3,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3132,Zinc Die Casting,manufacturing,UT,Utah,0.48,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3145,Metal Stamping NOC,manufacturing,UT,Utah,0.38,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3146,Automobile Parts Stamping,manufacturing,UT,Utah,0.39,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3169,Metal Goods Manufacturing NOC,manufacturing,UT,Utah,0.49,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3179,Wire Goods Manufacturing NOC,manufacturing,UT,Utah,0.38,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3180,Wire Rope or Cable Manufacturing,manufacturing,UT,Utah,0.5,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3188,Sheet Metal Products Manufacturing,manufacturing,UT,Utah,0.46,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3220,Aluminum Foundry,manufacturing,UT,Utah,0.34,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3224,Die Casting Foundry,manufacturing,UT,Utah,0.68,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3227,Other Metal Foundry,manufacturing,UT,Utah,0.46,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3240,Lead Smelting & Refining,manufacturing,UT,Utah,0.58,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3241,Other Metal Smelting & Refining,manufacturing,UT,Utah,0.62,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3255,Iron or Steel Rolling Mill,manufacturing,UT,Utah,1.48,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3257,Other Metal Rolling Mill,manufacturing,UT,Utah,0.58,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3270,Drop or Machine Forging,manufacturing,UT,Utah,0.45,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3300,Metal Stamping,manufacturing,UT,Utah,0.87,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3303,Metal Goods Manufacturing,manufacturing,UT,Utah,0.57,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3307,Hand Tool Manufacturing,manufacturing,UT,Utah,0.44,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3315,Wire Drawing,manufacturing,UT,Utah,0.61,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3334,Spring Manufacturing,manufacturing,UT,Utah,0.4,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3336,Fastener Manufacturing,manufacturing,UT,Utah,0.47,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3365,Metal Plating & Finishing,manufacturing,UT,Utah,0.65,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3372,Metal Heat Treating,manufacturing,UT,Utah,0.51,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3373,Metal Polishing & Buffing,manufacturing,UT,Utah,0.91,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3383,Wood Pattern Manufacturing,manufacturing,UT,Utah,0.28,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3385,Die Casting Manufacturing,manufacturing,UT,Utah,0.19,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3400,Jewelry Manufacturing,manufacturing,UT,Utah,0.57,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3507,Pharmaceutical Manufacturing,manufacturing,UT,Utah,0.54,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3515,Ink Manufacturing,manufacturing,UT,Utah,0.31,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3548,Paint Manufacturing,manufacturing,UT,Utah,0.28,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3559,Soap or Detergent Manufacturing,manufacturing,UT,Utah,0.47,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3574,Gas Manufacturing,manufacturing,UT,Utah,0.2,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3581,Rubber Goods Manufacturing,manufacturing,UT,Utah,0.2,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3612,Machinery Manufacturing,manufacturing,UT,Utah,0.33,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3620,Machine Shop,manufacturing,UT,Utah,0.7,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3629,Die Casting Manufacturing,manufacturing,UT,Utah,0.26,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3632,Foundry,manufacturing,UT,Utah,0.37,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3634,Forging,manufacturing,UT,Utah,0.29,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3635,Heat Treating,manufacturing,UT,Utah,0.3,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3638,Metal Stamping,manufacturing,UT,Utah,0.31,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3642,Sheet Metal Products Manufacturing,manufacturing,UT,Utah,0.27,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3643,Wire Goods Manufacturing,manufacturing,UT,Utah,0.31,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3647,Iron or Steel Works,manufacturing,UT,Utah,0.53,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3648,Electrical Apparatus Manufacturing,manufacturing,UT,Utah,0.24,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3681,Electrical Wiring Devices Manufacturing,manufacturing,UT,Utah,0.13,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3685,Electrical Instrument Manufacturing,manufacturing,UT,Utah,0.16,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3719,Oil refinery,manufacturing,UT,Utah,0.15,advisory_pure_premium,2025-02-01,National Council on Compensation,True,False,False
3724,Millwright — installation/erection of machinery,manufacturing,UT,Utah,0.59,advisory_pure_premium,2025-02-01,National Council on Compensation,True,False,False
3726,Boilermaking,manufacturing,UT,Utah,0.53,advisory_pure_premium,2025-02-01,National Council on Compensation,True,False,False
3803,Automobile Manufacturing,manufacturing,UT,Utah,0.5,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3807,Aircraft Manufacturing,manufacturing,UT,Utah,0.36,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3808,Aircraft Parts Manufacturing,manufacturing,UT,Utah,0.67,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3821,Engine or Turbine Manufacturing,manufacturing,UT,Utah,1,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3822,Agricultural Machinery Manufacturing,manufacturing,UT,Utah,0.77,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3824,Industrial Machinery Manufacturing - NOC,manufacturing,UT,Utah,0.78,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3826,Office Machinery Manufacturing,manufacturing,UT,Utah,0.17,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3827,Special Machinery Manufacturing - NOC,manufacturing,UT,Utah,0.39,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
3830,Tool Manufacturing - NOC,manufacturing,UT,Utah,0.23,advisory_pure_premium,2025-02-01,National Council on Compensation,False,False,False
